tweet_id,text,retweet_count,like_count
1402199108421670000,"The ocean and its animals are crucial to our health and the environment. They provide... 

🌊 food security  
🌊 livelihoods  
🌊 biodiversity  

On #WorldOceansDay, and every day, we’re calling for their recognition and protection! #OneHealth https://t.co/CJTNLX9a7J",12,31
1401898003649210000,"Food is an essential part of our lives. 

Together, we can strengthen our #foodsystems. 

Working hand-in-hand, we can achieve a better world where no one is sick &amp; everyone has access to food, all while protecting animal health &amp; welfare. 

#WorldFoodSafetyDay #OneHealth https://t.co/Haza3BdxhD",12,41
1401858992184430000,"Unsafe food containing harmful bacteria, viruses, parasites or chemical substances, causes over 2️⃣0️⃣0️⃣ diseases!

We must work together to ensure #foodsafety, especially as food production chains have grown more complex in the era of globalisation.

#WorldFoodSafetyDay #OneHealth https://t.co/fG6wHcQdE2",25,54
1401830046428510000,"It’s #WorldFoodSafetyDay! 

While Veterinary Services are responsible for controlling pathogens in animals, they need to work with the numerous other stakeholders involved in food systems to ensure food is grown and kept safe from farm to fork. 

#OneHealth https://t.co/FJ8x5ebh8a",31,89
1401236139466450000,"#DYK environmental degradation can lead to an increase in vector-borne disease emergence, which already causes 700,000 human deaths annually. 

On this year’s #WorldEnvironmentDay let’s recognise the apparent link between environmental, human and animal health. 

#OneHealth https://t.co/DpAW5ofxhk",29,48
1401164409741910000,"There is an undeniable link between environmental degradation &amp; increased human &amp; animal health risks. Our #OneHealth partnership with @UNEP, @FAO &amp; @WHO  recognises that we must all work together to protect the environment &amp; our collective health.

#WorldEnvironmentDay https://t.co/MuRWoFGWam",17,60
1401110306869470000,"On #WorldEnvironmentDay, we recognise the important contributions of the vet sector to environmental protection:

🌿 Supporting biodiversity for healthier ecosystems
🐮 Maximising the resource efficiency of livestock &amp; aquaculture production
🐝 Protecting pollinators

#OneHealth https://t.co/YBpX8bV0vo",21,43
1400740363430780000,"Join #GenerationRestoration on #WorldEnvironmentDay 🌳 🌿 tomorrow!

Animal health plays a critical role in restoring the environment. #DYK if more countries adopt existing animal health &amp; feed tools &amp; best practices, livestock 🐮 🐷 emissions could decrease by 30%!

#OneHealth https://t.co/sDF8XDNoGK",13,32
1400430834335760000,"Multisectoral work must be at the centre of managing wildlife health 🐒 🦍 🐅 🐆 🦇, with Vet Services working more closely with the wildlife sector. 

For this reason, we established a wildlife health framework to guide both. DISCOVER it here: https://t.co/fGrdyYk7sT

#OneHealth https://t.co/vEKmKoec8l",25,78
1400376773465020000,"In working to improve how our #OneHealth efforts, we identified three key areas that need focus:

🦇  Building a multisectoral approach to wildlife health management 
☣️  Strengthening capacity in emergency preparedness &amp; management 
🔬  Calling for investments in laboratories https://t.co/uxHpDwjQfy",14,53
1399733732328810000,"Poultry farmers can safeguard poultry health &amp; welfare by being prepared at farms through strict #biosecurity implementation.

Vigilance is essential to prevent Avian influenza’s spread &amp; avoid losses. MORE about prevention of the disease ➡️ https://t.co/wDTcb8AO6V

#OneHealth https://t.co/vjLgi3tfx3",8,31
1399716124812620000,"Enhanced &amp; reinforced #biosecurity = 🐣 healthy poultry 🐣. 

Stay prepared &amp; vigilant to protect poultry health &amp; welfare from Avian influenza, as well as livelihoods &amp; food security.

#OneHealth https://t.co/GVocL3wm3D",8,21
1399624833437160000,"The aquatic animal sector provides infinite benefits to a continuously growing population - overuse of #antimicrobials in farmed fish threatens these benefits.

We need you to use antimicrobials responsibly to prevent the spread &amp; impacts of #AntimicrobialResistance. #OneHealth https://t.co/FajepMt3Rc",13,33
1399327323023980000,"🐟 Tilapia Lake Virus (TLV) 🐟 threatens a $10B per year industry that provides jobs, food &amp; income for MILLIONS.

Our new aquatic animal health strategy promotes a global, collaborative response to new diseases like TLV under #OneHealth.

LEARN MORE 👉 https://t.co/sk48gxsAyi... https://t.co/A1j82UU4ZA",11,29
1398630208442340000,"Guided by our new aquatic animal health strategy, we’re bringing together different actors to solve challenges in the sector &amp; continuing to develop standards, build capacities, coordinate disease response &amp; provide leadership. #OneHealth

LEARN MORE👇 https://t.co/0wILO8bVjk",10,35
1398256504894070000,"Avian influenza viruses can kill up to 90-100% of chicken flocks 🐔, while African swine fever impacts pigs 🐖 &amp; wild boars 🐗.

Both diseases affect local livelihoods, food security &amp; global trade. Knowing their global situation protects these factors.

#OneHealth https://t.co/FCz9f3kcVT",18,41
1398220005276330000,"Over the past year, highly pathogenic avian influenza (HPAI) &amp; #AfricanSwineFever (ASF) continue to be amongst the most reported animal diseases &amp; a major concern for the international community. #OneHealth #OIE88SG 

DISCOVER their global situation ⬇️ https://t.co/mBVtzVQPRf",19,29
1397959550083510000,"Don't hesitate, vaccinate! 💉 🐮

Vaccination was key to efforts to stop the deadly effects of rinderpest on livestock health &amp; welfare.

#VaccinesWork &amp; #VaccinationSavesLives, vaccinate against animal diseases so that we #neverturnback &amp; suffer from their impacts. #OneHealth https://t.co/4FMe6xclGh",38,118
1397846292987060000,"This year marks the 10-year anniversary of Rinderpest's eradication, a deadly disease that ravaged livestock health &amp; affected the world’s access to food.

Vigilance is key so we #neverturnback. #OneHealth

Celebrate with us, ACCESS the tools here ➡️ https://t.co/dxrH6NQrzD https://t.co/WH5ySs9iP3",27,61
1397532979673570000,"Vet &amp; public health laboratories have contributed greatly to the #COVID19 response, which shows the importance of diagnostics in tackling diseases. 

We're calling on investments in the sustainability of labs so we're better prepared for future threats.

#OneHealth https://t.co/bdHvv7vNxB",17,52
1397472580383170000,"3/4 of emerging diseases stem from wildlife, yet little focus is given to the management of their health. 

Investing resources into protecting wildlife reduces risks of another disease spilling over to humans &amp; safeguards #biodiversity. #OneHealth

READ: https://t.co/T1NVQeBQCi https://t.co/6zWU0EjMLv",22,31
1397198268136780000,"Pathogens, invasive species, climate change, along with the increasing movement of goods, animals &amp; people, put #biodiversity at risk. 

The #OneHealth alliance is fostering the necessary intersectoral collaboration to protect it. 

LEARN MORE ➡️ https://t.co/zN71TtGBQM",27,66
1397159268344860000,"Vet Services play a key role in #biodiversity protection, but they can’t do it alone. 

#OneHealth recognises that we must all be part of the solution – collaborative relationships among governments, local people, &amp; private &amp; public sectors are key to meeting the challenge. https://t.co/PSHR6L2Nss",37,80
1396784185831010000,We’re working alongside our partners to better understand &amp, incorporating the #OneHealth approach. https://t.co/HkvsQBYnGI,4
1396123825180480000,"As part of our role in protecting #biodiversity, we created a comprehensive database to enable the reporting of animal disease outbreaks so their spread can be avoided. MORE about our World Animal Health Information System (OIE-WAHIS) → https://t.co/Q0t4LNxsMR 

#OneHealth https://t.co/IVhel4p6N1",19,43
1396060783679840000,"Biodiversity remains the answer to a range of sustainable development challenges – from emerging diseases to climate change &amp; food security – it is crucial both for animals &amp; humans.

Through collaboration with #OneHealth partners, we will protect it. 

#BiodiversityDay https://t.co/GiWkerNsKC",16,44
1396042122101500000,"The emergence &amp; spread of animal diseases can decimate entire species, spillover to humans, represent a burden for the global economy &amp; even threaten to disrupt food supply chains. 

Through the #OneHealth alliance, we are stepping up to the challenge. https://t.co/0EWUy5P70G",6,19
1396041776616650000,"It’s #BiodiversityDay! Today more than ever, we recognise the importance of maintaining a global perspective &amp; foresight on biodiversity and its inextricable connection with veterinary &amp; human public health. #OneHealth https://t.co/YWs2qoLWzG",21,64
1395417799070080000,"Bee diseases threaten to kill millions of bee colonies. 🐝 🐝 🐝 

Our standards on handling bees ensure their proper trade &amp; protect the health of these important pollinators. 

#SaveTheBees to save our future, LEARN MORE ➡️ https://t.co/DXPkIT486l  

#WorldBeeDay #OneHealth https://t.co/y37EXzLzka",3,20
1395390138700740000,"Improving bee health &amp; welfare = protecting #foodsecurity. 

Investing in proper capacity building for beekeepers enables them to put in place measures that protect bee colonies. 🐝 🐝 🐝 

#SaveTheBees to save our future! #WorldBeeDay #OneHealth https://t.co/2y8qZFl8Yb",14,45
1395343554893980000,"#SaveTheBees to ensure their future &amp; ours. They’re threatened by:

🐝 bee diseases
🌾 irresponsible agricultural practices like increased pesticide-use
🌐 climate change

Improving how we handle our pollinators = maintained access to food for all.

#WorldBeeDay #OneHealth https://t.co/t9Nd16XCl1",3,16
1395310858633420000,"Bees are crucial for our survival! 

🐝 3/4 of the world's crops, fruits, nuts &amp; berries come from bee pollination 
🐝 400,000 tonnes of honey are produced by bees yearly 

#SaveTheBees to protect our access to food! #WorldBeeDay #OneHealth https://t.co/fzN7JdfJ7k",25,60
1395280646516380000,"Bees &amp; other pollinators matter - they ensure our access to food through crop growth brought about by pollination. 

They are crucial in us building back better after #COVID19's impacts on #foodsecurity &amp; livelihoods. 

This #WorldBeeDay 🐝, join us &amp; #SaveTheBees! #OneHealth https://t.co/0DyaocZO9K",13,43
1395081165896400000,"Bees &amp; other pollinators contribute greatly to #foodsecurity.
 
For #WorldBeeDay tomorrow, we're joining partners &amp; individuals around the world in calling to protect our pollinators' health &amp; welfare.
 
Without them, global health is threatened.
 
#SaveTheBees #OneHealth https://t.co/T3PUwxUZbd",5,24
1394628845635000000,"In 2019, #AfricanSwineFever took a devastating toll on pig farmers in Laos 🇱🇦. Vet Services collaborated across sectors to put together a task force that effectively raised awareness about preventive measures, enabling farmers to protect their pigs. #ASFStoptheSpread

#OneHealth https://t.co/MhUZgoZPAv",13,26
1393931751291070000,"Veterinary Services have a key role to play in addressing pandemic risks at the animal source. By improving animal health and welfare, they protect human populations from animal diseases, and vice-versa. #OneHealth 

Let’s invest in pandemic prevention → https://t.co/BuHH2IaBwj https://t.co/iE70H2XeQP",90,201
1393193143286260000,"Preventing future pandemics will likely cost between $18-$27 billion/year over 10 years. That may seem like a lot, but it's less than 1% of the cost of the current pandemic &amp; avoids the additional suffering &amp; disruption. 

It’s time to invest in pandemic prevention! #OneHealth https://t.co/u8DA5ZiJoo",30,69
1392801805210370000,"Some 7️⃣5️⃣% of emerging infectious diseases come from animals &amp; are mostly driven by human impacts on the environment.

Recognising the interdependence of animals, humans &amp; the environment in a single global health system is crucial for preventing future pandemics. #OneHealth https://t.co/tzLDfxV43m",55,81
1392770344142980000,"When it comes to pandemics, should we spend trillions for a cure or billions on prevention? We must learn from #COVID19 &amp; use a more proactive #OneHealth approach in the face of emerging diseases to undermine the effects of future pandemics. Here’s why ⬇️ https://t.co/BuHH2IaBwj",27,79
1392453269105030000,"Don’t hesitate to vaccinate! Animal diseases: 

💉 increase the risks of spillover to humans 
💉 cause animal deaths 
💉 threaten food security 
💉 affect livelihoods 

#VaccinesWork to safeguard a bright future for us all. #OneHealth https://t.co/JBXSgH1dUa",35,72
1391776312994540000,"#AntiMicrobialResistance also threatens poultry populations &amp; the access of others to food.

We need you to use #antimicrobials responsibly on poultry to protect their health &amp; welfare &amp; ensure that food is safe &amp; continues to be accessible.

#WorldPoultryDay #OneHealth https://t.co/KU42Y48GLv",14,57
1391694565430770000,"This #WorldPoultryDay, protect poultry health and welfare by strengthening #biosecurity!

Doing so avoids the spread of diseases like avian influenza from ravaging poultry populations and secures food safety and security. LEARN MORE: https://t.co/TGfwSj6bD4 

#OneHealth https://t.co/e1QNfFqheZ",32,79
1390313168308770000,"Fighting #AntimicrobialResistance requires joint efforts from various individuals.  

Farmers &amp; Vet Services must work together for proper use in animals &amp; governments need to be more involved in #AMR issues. #OneHealth https://t.co/K7Xs5lQC2D",25,57
1389857403848510000,"Critically important antimicrobials exist to treat highly infectious diseases in animals &amp; humans for which no other treatments exist. 

 DONTs in their use: 
💊 preventative treatment 
💊 first-line treatment 
💊 growth promoters 

 Keep antimicrobials effective! #OneHealth https://t.co/OElYwaXfH4",15,46
1389583100997520000,"How can we ensure the sustainable &amp; responsible use of antimicrobials? 

Alongside @FAO, @WHO &amp; @UNEP, we’re calling for sustained political action on #AntimicrobialResistance by seizing critical opportunities including supporting the Sustainable Development Goals. #OneHealth https://t.co/kiiaGrxaZ1",13,45
1389551640668210000,"#AntimicrobialResistance is a growing global threat caused by overuse &amp; misuse of antimicrobials.

Keep antimicrobials effective in fighting infectious diseases in animals &amp; humans, use them responsibly!

#OneHealth https://t.co/tyP0AvZUNz",32,82
1388075664327290000,"Did you know, vaccinating 7️⃣0️⃣ % of dogs against rabies where the disease is present can rapidly result in 0️⃣  human cases? 

Don’t hesitate, vaccinate because #vaccinationsaveslives! 

#WorldImmunizationWeek #OneHealth https://t.co/8Le9aC7DUg",43,100
1388050503414780000,"Are you aware of the impact of rabies worldwide? Stay informed, be vigilant!

You can help put an end to this deadly disease &amp; achieve #ZeroBy30 by having your dog vaccinated, because #vaccineswork. Take action so that #rabiesendshere! 

#WorldImmunizationWeek #OneHealth https://t.co/izuwFQdDiS",22,45
1387781231518140000,"This #WorldImmunizationWeek, we’re strengthening support in initiating vaccination campaigns for communities most vulnerable to deadly animal diseases. 

Our vaccine banks have supplied 110.6M vaccines 💉 for rabies, foot &amp; mouth disease &amp; peste des petits ruminants. #OneHealth https://t.co/6VhuKDlF3d",4,24
1386598434589840000,"#VaccinesSaveLives – both animal &amp; human lives. 

They work to prevent deadly diseases from greatly impacting collective health &amp; enable optimal welfare for all.

#WorldImmunizationWeek #VaccinesWork #OneHealth https://t.co/Vmsi8ki0tk",31,70
1385530234640930000,"Labs play a crucial role in preventing disease spread through monitoring deadly viruses.

For #WorldLaboratoryDay, our Sustainable Labs Project with @CanadaFP is calling for further investments in labs to prevent accidents that threaten health systems. 

#OneHealth https://t.co/ea15efpC9b",13,34
1385307553958070000,"Our recently released World Animal Health Information System (OIE-WAHIS) &amp; the PVS Pathway are strengthening the resilience of Vet Services &amp; #OneHealth partnership against global changes, including the impacts of climate change. #EarthDay

LEARN MORE → https://t.co/M8n30bgEsl https://t.co/beqHq2vBdD",4,18
1385195462022650000,"Environmental health = animal health = human health. 

Our #OneHealth partnership with @UNEP, @FAO &amp; @WHO recognizes that we must work across sectors to protect ecosystems, mitigate climate change &amp; #RestoreOurEarth.

#EarthDay https://t.co/Bov1Uu1RuM",22,54
1385156477590010000,"#DYK climate change threatens to increase vector-borne disease emergence, which already causes 40,000 human deaths yearly from dengue alone.

For #EarthDay, let’s recognise the role Veterinary Services play in fighting climate change to help #RestoreOurEarth.

#OneHealth https://t.co/pD5PAWbWQl",15,46
1384909808197830000,"#WorldAnimalVaccinationDay may be over, but the vaccination celebration continues this weekend – Saturday marks the start of #WorldImmunizationWeek! 

Vaccines are truly one of the world’s most successful health interventions - #VaccinesSaveLives! #OneHealth https://t.co/TzOQ1VjZzf",16,48
1384843120739820000,"Animal vaccination campaigns continue to be crucial to our goal of eradicating dog-mediated rabies by 2030 – which kills nearly 59,000 people per year. Our vaccine banks help developing countries achieve this ambitious goal!

#WorldAnimalVaccinationDay #OneHealth https://t.co/1poTovKY30",23,54
1384565051718250000,"#VaccinesWork to prevent deadly diseases from affecting animals and humans. 

Farmers and pet owners, vaccinate your livestock and pets to avoid losses. Don’t hesitate, vaccinate! 

#WorldAnimalVaccinationDay #OneHealth https://t.co/Pt4mESmgJy",33,75
1384481990024520000,"Why is dog vaccination important? 💉 🐕 🐩

KNOW the facts!
⭕ 1 person dies from rabies every 9 minutes
⭕ 4 out of 10 deaths are children

Don’t hesitate, vaccinate!

#WorldAnimalVaccinationDay #OneHealth https://t.co/nOVAvVHJqc",44,74
1384436686290130000,"It’s #WorldAnimalVaccinationDay! 

Vaccines offer an effective &amp; economical way to prevent deadly diseases from harming animals &amp; potentially spreading to humans. They are critical, not only for animal health, but for livelihoods of millions who depend on livestock. #OneHealth https://t.co/M0xkhhdZTc",46,94
1384197639843980000,"Tomorrow is #WorldAnimalVaccinationDay! Our vaccine banks have supplied 110 MILLION vaccines against animal diseases to developing countries in Africa &amp; Asia, protecting animal health &amp; welfare, human lives &amp; livelihoods in the most vulnerable communities. #OneHealth https://t.co/vn2jxJpkRR",64,145
1383355815050900000,"Traditional markets play a central role in providing food &amp; livelihoods for large populations.  

With @WHO &amp; @UNEP we developed new guidance to reduce the risks associated with the sale of live wild animals in these markets, making them safer for shoppers &amp; workers. #OneHealth https://t.co/4tWcfwYEyZ",26,62
1383091619285640000,"When wild animals are kept in cages/pens, slaughtered &amp; dressed in open markets, these areas become contaminated w/ body fluids, faeces &amp; other waste, increasing risk of pathogen transmission.

Here's how governments can reduce such risks → https://t.co/SYmd8vdZMh #OneHealth https://t.co/I0KTIRqTDX",12,26
1383051312032550000,"When traditional food markets allow the sale &amp; slaughter of live animals in open areas, animal viruses can transmit to new hosts, including humans.  

We’re working with @WHO &amp; @UNEP to help relevant authorities reduce such risks → https://t.co/W4gDVRT3Pw #OneHealth https://t.co/xUC6kV0STi",17,53
1381580371633050000,"Improving #foodsystems is everyone’s responsibility! 

We all depend on the same global food systems, so we must all work to protect and make them stronger. 

#UNFSS20201 #OneHealth https://t.co/thEr5m22RJ",19,59
1380460537344110000,"Are you aware that 3️⃣ out of 5️⃣ new human diseases that emerge each year are of animal origin? 

Our new World Animal Health Information System (OIE-WAHIS) platform enables us to track these diseases in animals and warn countries before they spread around the 🌎. #OneHealth https://t.co/37T3aZY1PL",39,99
1380132080076650000,"Efforts to improve wildlife health must be sustainable. 

Collaboration across sectors through coordinated planning &amp; response is essential for actions to be effective.

We’re partnering with the human, wildlife &amp; environmental health sectors to make this possible. #OneHealth https://t.co/PKuD0gDZBh",21,62
1379804926344380000,"Wildlife health management is widely underdeveloped &amp; lacks resources to establish programs to protect biodiversity &amp; wild animal health. 

Efforts to build capacities are needed to fill these gaps &amp; support countries. 

It’s time to give attention to wildlife health! #OneHealth https://t.co/MlzJeKW7zJ",27,88
1379773524185910000,"Respect ecosystems to protect animals, humans &amp; the environment. 

Abusing our relationship with nature increases the risk of disease emergence, which threatens us all. 

Do your part, preserve #biodiversity to protect the health of all! #OneHealth https://t.co/SYZvy5hmn7",15,49
1378283639528690000,"It’s #WorldAquaticAnimalDay! 

Aquatic animals provide… 

🐟 food security 
🐟 livelihoods 
🐟 biodiversity 

Their protection is crucial to our health, the ocean’s health &amp; the environment. #OneHealth https://t.co/UsPSwF24Yh",22,44
1377618015253040000,"It’s time to stop neglecting wildlife health! 

Most diseases stem from unregulated human practices on ecosystems. 

Being prepared, such as through behaviour-change &amp; the regular monitoring of wild animals, prevents the impacts of diseases on a global scale. 

#OneHealth https://t.co/ZabZ2aurlR",24,72
1376568636069060000,"75% of emerging diseases have animal origins.

Deforestation increases the risks of disease emergence due it contributing to destroyed wildlife habitats &amp; climate change, causing humans having closer contact with wild animals.

#OneHealth https://t.co/nXp1GIO1Lc",81,163
1376530848716110000,"Forests provide…

🌲 wildlife habitat
🌲 livelihoods &amp; food security for some indigenous communities
🌲 biodiversity protection

Protect our forests to protect our collective well-being.

#OneHealth https://t.co/3KY6lndLVt",7,27
1375482696785400000,"More than 800 avian influenza outbreaks 🐔🚨 were reported in animals this year so far.

Action is needed, such as reporting to our World Animal Health Information System (OIE-WAHIS), to stop its further spread &amp; impacts. LEARN MORE ➡️ https://t.co/zgRLFKPgKC

#OneHealth https://t.co/T3xY9dw0D0",25,49
1375122870108630000,"Further reinforcing #OneHealth is one of our main priorities &amp; has been present in our efforts to address issues like #COVID19. 

It's also relevant in tackling climate change. 

One sector alone can't handle threats to animals, humans, the environment &amp; the economy. 

#EU2021PT https://t.co/6X5IdqYklT",14,36
1374336382005560000,"Avian influenza’s spread can be prevented! 

👩‍🌾 Farmers must implement biosecurity at farms. 
👨‍⚕️ Vet Services must heighten surveillance efforts. 
🧑‍💻 Reporting to OIE-WAHIS must be common practice. 

Everyone has a part to play to stop the disease’s impacts. 

#OneHealth https://t.co/T8J6LKC1Am",11,41
1373967701173960000,"We can prevent future pandemics by working together.

We all need to improve how we interact with nature &amp; keep in mind that animals, humans &amp; the environment are interconnected - problems affecting one affects the others.

Reinforce #OneHealth to protect everyone's health! https://t.co/XlUiHa1Qmr",19,44
1373273262147450000,"Reporting outbreaks of diseases allows for preventive actions to be taken to:

✔️  protect animal health &amp; welfare
✔️ prevent zoonoses spillover to humans
✔️ secure livelihoods
✔️ protect the economy

Why does reporting to OIE-WAHIS matter? ➡️ https://t.co/y3x2y1L47N 

#OneHealth https://t.co/twVqY9LKms",8,36
1372898161388350000,"Zoonoses continue to impact us today.

6️⃣0️⃣% of infectious diseases in people, like rabies, are transmitted by animals. 7️⃣5️⃣% of emerging diseases like MERS-CoV have animal origins.

OIE-WAHIS serves as an early warning system to inform of these disease threats.

#OneHealth https://t.co/Drz8zmLiWm",46,117
1371882750979020000,"Animal diseases threaten… 

🐥 animal health &amp; welfare 
🙍 public health 
🍗 food security 
📉 the economy 
💰 livelihoods &amp; rural development 

Our World Animal Health Information System (OIE-WAHIS) ensures that this is avoided.

#OneHealth https://t.co/oL3omEaVLX",25,70
1371799667873300000,"Information about animal diseases should be available to everyone, especially those who depend on healthy animals for their survival. 👨‍🌾 🐮 🐷 🐥 👩‍🌾 

We’re launching a platform for data on animal diseases to enable action before their impacts go global. #OneHealth https://t.co/jDqFv42ozw",37,112
1371121459146420000,"Disease prevention starts at the farm.

Implement #biosecurity to protect animal health!

Healthy animals secure livelihoods, ensure food safety, &amp; maintain equal access to food for all.

#OneHealth https://t.co/qrJt8bG7Bb",34,98
1370055682817450000,"Implementing international trade standards helps protect...

⭕ animal health &amp; welfare
⭕ food safety &amp; security
⭕ livelihoods &amp; the economy

#OneHealth https://t.co/BNfgNjkmNu",8,20
1368262619661040000,"How can we prevent the further spread of #COVID19? 

Assessing the risk of disease transmission between people &amp; farmed animals in fur farming is essential.  

We worked with @FAO &amp; @WHO on joint recommendations. DISCOVER THEM HERE ➡️ https://t.co/gFoxMfylo0

#OneHealth https://t.co/tcC5UNfFjo",16,38
1368199792367730000,"Prevent the spread of diseases like #COVID19 to farmed animals!

DOs:

✅implement strict biosecurity measures 
✅test susceptible animals  
✅use personal protective equipment (PPE) 
✅limit access to farms 
✅restrict infected workers from interacting with animals 

#OneHealth https://t.co/EiRiQtMVtE",11,20
1367829792943380000,"Wildlife is a vital resource, supporting ecosystems &amp; biodiversity. 🌿

But one MILLION wild animal &amp; plant species face the threat of extinction. We must work together to ensure their survival!

What is your favourite wild animal? 🐻  

#WorldWildlifeDay #OneHealth https://t.co/VPJ1uANZUm",12,32
1367405713044220000,"#WorldWildlifeDay may be over, but the fight to protect our ecosystems must continue.

Protect biodiversity &amp; wild animals to:

- prevent disease spread
- preserve livelihoods
- safeguard food security
- fight climate change

Continue collaborating to protect all!

#OneHealth https://t.co/MRDzU69I9U",20,49
1367158131353080000,"#DYK most infectious diseases that have emerged in recent years have wildlife origins.

That’s why we created a database for countries to report them before they wreak havoc on our ecosystems &amp; collective health.

WATCH: https://t.co/y56604Bf3B

#WorldWildlifeDay #OneHealth https://t.co/Ov96BmdXAF",11,31
1367098698581300000,"Improving wildlife health must be sustainable.

Collaboration with various sectors through coordinated planning &amp; response is essential for effective actions.

We’re ready to partner with the human, wildlife &amp; environmental health sectors to make this possible.

#OneHealth https://t.co/J3RzTX2V0P",17,45
1367059719974710000,"It’s #WorldWildLifeDay! This year we’re celebrating forests. 🌎 🌳 🌍 🌲 🌏 🌴

From supporting the livelihoods of indigenous &amp; rural communities to maintaining the ecosystems that we all rely on – forests and woodlands are essential to our collective well-being.

#OneHealth https://t.co/BWkxKS1lha",20,49
1366836986850530000,"Strengthening #OneHealth involves our youth! They are future champions of protecting animal, human &amp; environmental health.

How are our Members 🌏 reinforcing the role of vet students &amp; young vet professionals in improving wildlife health?

FOLLOW @OIEforMembers to find out! 👇 https://t.co/6JdmZ9KFyE",3,12
1366724978570370000,"It’s time to stop neglecting wildlife health! 🦍 🦇 

For #WorldWildlifeDay tomorrow, we’re celebrating the importance of forests &amp; ecosystems 🌲 🍃 in providing for animals &amp; humans. Are you?

Have you checked out our Instagram yet? FOLLOW US: https://t.co/HwCJV3WEwH

#OneHealth https://t.co/eCNBnI6Ach",8,30
1366423010891160000,"Are you ready to join us in improving wildlife health? 🐵 🦊 🦁 🐯 

It’s #WorldWildlifeDay on March 3rd. To celebrate, we opened an INSTAGRAM! 

Curious about what we’ve been working on to protect wildlife? FOLLOW US on Instagram now: https://t.co/HwCJV3WEwH 👈 

 #OneHealth https://t.co/gfqj40lvxY",19,38
1365669273390220000,"Avian influenza has been reported in some countries this winter.

Its further spread THREATENS poultry health, which affects livelihoods &amp; food security.

Reporting outbreaks is essential so action can be taken. LEARN ABOUT ITS GLOBAL STATUS ➡️ https://t.co/zgRLFKPgKC

#OneHealth https://t.co/kfDb2FzW2t",26,51
1364947020276980000,"Why does #OneHealth matter?

The reinforced collaboration between sectors helps prevent threats like...

🤢 disease spread
🥩 unsafe food
💊 antimicrobial resistance

from affecting animals, humans, &amp; the environment. https://t.co/bAbVGlLjg3",34,77
1363886287741210000,"When we protect animal health, we protect jobs &amp; food security for MILLIONS of families who depend on livestock &amp; aquaculture.

That’s why we’re collaborating across sectors to develop effective animal health policies that consider these impacts.

#OneHealth https://t.co/DIwo3YLTpz",20,87
1363133841582550000,"Healthy animals help communities thrive.

~1 billion people depend on their animals for food, income, traction &amp; transport.

Learn how we’re working with @WHO, @FAO &amp; @UNEP to achieve food security &amp; other global goals through animal health → https://t.co/K3rOLmMDAS #OneHealth https://t.co/ggvKmSjTlo",12,30
1362765146880380000,"Healthy environment = healthy animals &amp; humans.

It’s time to stop neglecting one sector &amp; take action to protect all.

We, together w/ @FAO &amp; @WHO, welcome @UNEP in our efforts to reinforce #OneHealth.

Protecting ecosystems means protecting animals &amp; humans from health threats. https://t.co/YXDvNEJiH5",37,73
1362332282535710000,"🌿 Mishandling of wildlife
🌿 Deforestation
🌿 Improper disposal of antimicrobials in waterways
🌿 Unsustainable farming

…all threaten #biodiversity.

Let’s improve our relationship with our surroundings to prevent threats that impact us all.

#OneHealth https://t.co/VsfY2Wo6Ya",17,34
1362129698793220000,"New challenges require new collaborations.

@UNEP is bringing a key component to our #OneHealth partnership. 🌿

We're looking forward to working closely. https://t.co/gilGIdmLBE",4,25
1361972414897350000,"Zoonotic diseases such as rabies or Ebola spread between animals &amp; people.

They cause THOUSANDS of deaths &amp; economic losses every year &amp; know no borders 🌎.

We’re working alongside @FAO &amp; @WHO to prevent &amp; control outbreaks → https://t.co/YzJAZjJBxy

#OneHealth https://t.co/h8DMbjtdbu",32,77
1359620715478190000,"The detection of emergencies &amp; early response to future health threats is pivotal to our new approach to wildlife health management.

Despite no conclusive evidence today on the origins of #COVID19, let's prevent further pandemics by supporting wildlife health.

#OneHealth https://t.co/X1srDv34U7",14,30
1359578370904840000,"As the global leader in animal health, we will continue to play a key role in understanding the origins of the #COVID19 pandemic.

Building on the #Wuhan mission, we continue to collaborate with all sectors to prevent future pandemics.

#OneHealth https://t.co/Sk1IAte7cX",9,18
1359563070176180000,"Collaborative efforts between sectors reinforce the fight against #AntiMicrobialResistance.

We worked w/ @FAOAnimalHealth &amp; @WHO in identifying key global standards related to antimicrobial use on animals, humans &amp; the environment.

MORE: https://t.co/k5H7JVKPpq 👈 

#OneHealth https://t.co/YXDu4rBMSK",6,19
1359547856093340000,"#AntiMicrobialResistance is a global health threat.

Action plans to fight AMR must benefit animals, humans &amp; the environment under #OneHealth.

In terms of data collection, antimicrobial use in animals intended shouldn't be neglected.

LEARN MORE: https://t.co/XoKeRhXw9w 👈 https://t.co/uPNDkX3XmL",19,26
1354739543145120000,"It's clear that #AMR is not an isolated issue, that it's linked to many other topics that are addressed through the #OneHealth approach &amp; therefore good coordination between the different initiatives, platforms recently established by the Tripartite is crucial. https://t.co/cnTh1KAhtu",8,14
1354154691727400000,"Investing in efforts to tackle #AntiMicrobialResistance…

💊  reduces its potential to threaten animals, humans &amp; the environment
💊 ensures the health &amp; welfare of all
💊 secures livelihoods

#OneHealth https://t.co/uRP0aaMslV",8,21
